#  i    j     Ez     Tz    Tzl
  33   97    3.9   18.8    3.9
  33   98    4.3   40.7    4.3
  33   99    4.5   26.3    4.5
  33  100    4.6    4.6    4.6
  34    1    3.9   30.4    3.9
  34    2    4.0    6.7    4.0
  34    3    4.0    4.0    4.0
  34    4    3.9    3.9    3.9
  34    5    3.8    3.8    3.8
  34    6    3.8    4.3    3.8
  34    7    3.8    3.8    3.8
  34    8    3.7    3.7    3.7
  34    9    3.4   38.0    3.4
  34   10    3.2   46.6    3.2
  34   11    3.0   20.4    3.0
  34   12    2.9   20.2    2.9
  34   13    2.8   32.9    2.8
  34   14    2.9   19.8    2.9
  34   15    2.9    3.5    2.9
  34   16    2.8    6.4    2.8
  34   17    2.8    2.8    2.8
  34   18    2.8    8.4    2.8
  34   19    2.8    7.9    2.8
  34   20    2.8    6.1    2.8
  34   21    2.7   20.9    2.7
  34   22    2.8    5.4    2.8
  34   23    3.0   37.7    3.0
  34   24    2.8   37.6    2.8
  34   25    2.8   45.7    2.8
  34   26    2.9   45.7    2.9
  34   27    2.8   45.7    2.8
  34   28    2.7   45.7    2.7
  34   29    2.7   32.3    2.7
  34   30    2.7   21.5    2.7
  34   31    2.8   16.2    2.8
  34   32    2.8    5.5    2.8
  34   33    2.9    2.9    2.9
  34   34    2.8    2.8    2.8
  34   35    2.8    2.8    2.8
  34   36    2.9   14.8    2.9
  34   37    3.2   18.1    3.2
  34   38    3.3   45.5    3.3
  34   39    3.1  172.0    3.1
  34   40    3.1  172.0    3.1
  34   41    2.9  172.0    2.9
  34   42    2.9   34.6    2.9
  34   43    3.0   50.3    3.0
  34   44    3.2   54.7    3.2
  34   45    3.2   48.3    3.2
  34   46    3.2   41.8    3.2
  34   47    3.1   35.3    3.1
  34   48    3.0   19.1    3.0
  34   49    3.0    3.0    3.0
  34   50    3.0   30.1    3.0
  34   51    3.1   18.9    3.1
  34   52    3.1    9.9    3.1
  34   53    3.1    3.1    3.1
  34   54    3.2    3.2    3.2
  34   55    3.3    3.3    3.3
  34   56    3.4    3.4    3.4
  34   57    3.2    3.2    3.2
  34   58    3.1    3.1    3.1
  34   59    3.3    3.3    3.3
  34   60    3.5    9.7    3.5
  34   61    0.7    2.7    0.7
  34   62    3.0   58.6    3.0
  34   63    3.5   72.0    3.5
  34   64    3.2   16.0    3.2
  34   65    2.8  104.9    2.8
  34   66    2.9  134.7    2.9
  34   67    3.0   98.3    3.0
  34   68    3.0   71.1    3.0
  34   69    3.1   28.1    3.1
  34   70    2.8   68.0    2.8
  34   71    3.0  142.6    3.0
  34   72    3.1  114.7    3.1
  34   73    3.0   58.8    3.0
  34   74    3.0    3.0    3.0
  34   75    3.1    3.1    3.1
  34   76    3.1    3.1    3.1
  34   77    3.3    3.3    3.3
  34   78    3.3    3.3    3.3
  34   79    3.4    3.4    3.4
  34   80    3.5    3.5    3.5
  34   81    3.6    3.6    3.6
  34   82    3.6    3.6    3.6
  34   83    3.5   31.3    3.5
  34   84    3.3    3.3    3.3
  34   85    3.5   76.4    3.5
  34   86    3.8  198.0    3.8
  34   87    3.8  198.0    3.8
  34   88    3.8  198.0    3.8
  34   89    3.7  198.0    3.7
  34   90    3.7  198.0    3.7
  34   91    3.7   40.1    3.7
  34   92    3.8   63.8    3.8
  34   93    3.8  123.8    3.8
  34   94    4.1  123.8    4.1
  34   95    4.2   49.1    4.2
  34   96    4.2    4.2    4.2
  34   97    3.7    3.7    3.7
  34   98    4.2    4.2    4.2
  34   99    4.3    4.3    4.3
  34  100    2.6    2.6    2.6
  35    1    3.8   41.0    3.8
  35    2    4.0   14.5    4.0
  35    3    4.0    4.0    4.0
  35    4    3.9   11.8    3.9
  35    5    3.7    6.4    3.7
  35    6    3.6    3.6    3.6
  35    7    3.6    3.6    3.6
  35    8    3.6    3.6    3.6
  35    9    3.5   33.8    3.5
  35   10    3.4   72.6    3.4
  35   11    3.2   16.2    3.2
  35   12    3.0   74.9    3.0
  35   13    3.1   98.9    3.1
  35   14    3.0   72.7    3.0
  35   15    2.9    8.9    2.9
  35   16    2.8    3.7    2.8
  35   17    2.8    2.8    2.8
  35   18    2.8    2.8    2.8
  35   19    2.8    8.4    2.8
  35   20    2.8    8.5    2.8
  35   21    2.8    2.8    2.8
  35   22    2.9    9.8    2.9
  35   23    2.9    9.8    2.9
  35   24    2.8   10.8    2.8
  35   25    2.8   43.0    2.8
  35   26    2.8   40.3    2.8
  35   27    2.8   45.7    2.8
  35   28    2.7   45.7    2.7
  35   29    2.7   45.7    2.7
  35   30    2.8   45.7    2.8
  35   31    2.7   45.7    2.7
  35   32    2.9   45.7    2.9
  35   33    3.0   21.6    3.0
  35   34    2.7    2.7    2.7
  35   35    2.8    2.8    2.8
  35   36    2.9    2.9    2.9
  35   37    2.9    2.9    2.9
  35   38    2.8    6.1    2.8
  35   39    2.8   55.7    2.8
  35   40    2.8  119.1    2.8
  35   41    2.8  161.4    2.8
  35   42    2.9    6.5    2.9
  35   43    3.2   61.2    3.2
  35   44    3.3   61.2    3.3
  35   45    3.2   61.2    3.2
  35   46    3.2   61.2    3.2
  35   47    3.1   61.2    3.1
  35   48    3.0   12.3    3.0
  35   49    3.0   12.1    3.0
  35   50    3.1   39.2    3.1
  35   51    3.1   39.2    3.1
  35   52    3.1   39.2    3.1
  35   53    2.9   36.9    2.9
  35   54    3.0   18.9    3.0
  35   55    3.3    3.3    3.3
  35   56    3.4    3.4    3.4
  35   57    3.3    3.3    3.3
  35   58    3.1    3.1    3.1
  35   59    3.2    3.2    3.2
  35   60    3.3    3.5    3.3
  35   61    2.2    3.2    2.2
  35   62    3.4   63.4    3.4
  35   63    3.5   63.4    3.5
  35   64    2.9    2.9    2.9
  35   65    2.8  142.0    2.8
  35   66    2.9  151.3    2.9
  35   67    2.9  151.3    2.9
  35   68    3.0  151.3    3.0
  35   69    3.2   49.5    3.2
  35   70    3.2   40.4    3.2
  35   71    3.0  142.6    3.0
  35   72    3.1  151.9    3.1
  35   73    2.9   86.7    2.9
  35   74    2.9    2.9    2.9
  35   75    3.0    3.0    3.0
  35   76    3.3   82.1    3.3
  35   77    3.5   69.0    3.5
  35   78    3.5   36.2    3.5
  35   79    3.0    3.0    3.0
  35   80    3.3    3.3    3.3
  35   81    3.4    3.4    3.4
  35   82    3.5    3.5    3.5
  35   83    3.5    3.5    3.5
  35   84    3.4    3.4    3.4
  35   85    3.6    3.6    3.6
  35   86    3.7   15.8    3.7
  35   87    3.7   52.3    3.7
  35   88    3.7  100.8    3.7
  35   89    3.7  137.3    3.7
  35   90    3.7  173.7    3.7
  35   91    3.8    3.8    3.8
  35   92    3.8   86.3    3.8
  35   93    3.9  123.8    3.9
  35   94    4.1  123.8    4.1
  35   95    4.3   56.6    4.3
  35   96    4.5    4.5    4.5
  35   97    4.2    4.2    4.2
  35   98    2.6    2.6    2.6
  35   99    1.1    1.1    1.1
  35  100    1.9    1.9    1.9
  36    1    3.9    6.1    3.9
  36    2    3.9    3.9    3.9
  36    3    3.9   18.5    3.9
  36    4    3.8   36.3    3.8
  36    5    3.7   17.1    3.7
  36    6    3.6    3.6    3.6
  36    7    3.6    3.6    3.6
  36    8    3.6    3.6    3.6
  36    9    3.6    7.9    3.6
  36   10    3.5   55.3    3.5
  36   11    3.4    3.4    3.4
  36   12    3.3   98.9    3.3
  36   13    3.3   98.9    3.3
  36   14    3.1   98.9    3.1
  36   15    2.9   38.9    2.9
  36   16    2.8   26.7    2.8
  36   17    2.8   10.8    2.8
  36   18    2.8    3.2    2.8
  36   19    2.8    2.8    2.8
  36   20    2.8    8.4    2.8
  36   21    2.9    3.5    2.9
  36   22    2.9    9.8    2.9
  36   23    2.8   58.3    2.8
  36   24    2.7   47.9    2.7
  36   25    2.8   23.6    2.8
  36   26    2.8    8.2    2.8
  36   27    2.8   43.0    2.8
  36   28    2.8   45.7    2.8
  36   29    2.7   40.3    2.7
  36   30    2.7   45.7    2.7
  36   31    2.7   45.7    2.7
  36   32    2.9   45.7    2.9
  36   33    3.0   19.0    3.0
  36   34    2.8    2.8    2.8
  36   35    3.1    3.1    3.1
  36   36    3.4    3.4    3.4
  36   37    3.2    9.6    3.2
  36   38    3.0   10.5    3.0
  36   39    3.0    6.2    3.0
  36   40    2.9    2.9    2.9
  36   41    2.9    2.9    2.9
  36   42    2.8    6.5    2.8
  36   43    3.0   21.1    3.0
  36   44    3.2   35.8    3.2
  36   45    3.2   50.3    3.2
  36   46    3.1   61.2    3.1
  36   47    3.1   53.9    3.1
  36   48    3.1    3.1    3.1
  36   49    3.0   23.4    3.0
  36   50    3.0   39.2    3.0
  36   51    3.0   39.2    3.0
  36   52    3.1   39.2    3.1
  36   53    3.1   39.2    3.1
  36   54    3.2   14.4    3.2
  36   55    3.3    3.3    3.3
  36   56    3.4    3.4    3.4
  36   57    3.2    3.2    3.2
  36   58    3.1   53.2    3.1
  36   59    3.0   63.2    3.0
  36   60    3.1   13.1    3.1
  36   61    3.1    3.1    3.1
  36   62    3.2    3.2    3.2
  36   63    3.1    7.4    3.1
  36   64    2.8    2.8    2.8
  36   65    2.7  151.3    2.7
  36   66    2.6  151.3    2.6
  36   67    2.8  151.3    2.8
  36   68    2.8  151.3    2.8
  36   69    3.2    3.2    3.2
  36   70    3.5    3.5    3.5
  36   71    2.5  124.1    2.5
  36   72    1.6  151.9    1.6
  36   73    2.9   58.8    2.9
  36   74    2.7    2.7    2.7
  36   75    2.9   16.1    2.9
  36   76    3.2  108.4    3.2
  36   77    3.8  108.4    3.8
  36   78    3.7   62.6    3.7
  36   79    3.6    3.6    3.6
  36   80    3.5    9.3    3.5
  36   81    3.4   26.7    3.4
  36   82    3.5   19.0    3.5
  36   83    3.5    9.3    3.5
  36   84    3.5    3.5    3.5
  36   85    3.6    3.6    3.6
  36   86    3.7    3.7    3.7
  36   87    3.6    3.6    3.6
  36   88    3.6    3.6    3.6
  36   89    3.6    3.6    3.6
  36   90    3.7    3.7    3.7
  36   91    3.7    3.7    3.7
  36   92    3.9   26.3    3.9
  36   93    4.0   78.9    4.0
  36   94    4.2   93.9    4.2
  36   95    4.4   26.8    4.4
  36   96    4.7    4.7    4.7
  36   97    2.0    5.7    2.0
  36   98    0.5    1.2    0.5
  36   99    2.8    2.8    2.8
  36  100    4.7    4.7    4.7
  37    1    3.8    3.8    3.8
  37    2    3.8    3.8    3.8
  37    3    3.8   47.5    3.8
  37    4    3.8   53.2    3.8
  37    5    3.7   26.7    3.7
  37    6    3.6   19.7    3.6
  37    7    3.6    3.6    3.6
  37    8    3.6    3.6    3.6
  37    9    3.7    3.7    3.7
  37   10    3.6    3.6    3.6
  37   11    3.6    9.6    3.6
  37   12    3.6   87.0    3.6
  37   13    3.5   98.9    3.5
  37   14    3.3   98.9    3.3
  37   15    3.0   26.9    3.0
  37   16    2.8   34.8    2.8
  37   17    2.8   42.7    2.8
  37   18    2.8   16.6    2.8
  37   19    2.9    3.1    2.9
  37   20    2.9    2.9    2.9
  37   21    2.9    6.6    2.9
  37   22    3.0    3.6    3.0
  37   23    2.9   23.7    2.9
  37   24    2.8   58.3    2.8
  37   25    2.8   58.3    2.8
  37   26    2.8   47.9    2.8
  37   27    2.8   16.7    2.8
  37   28    2.8   10.8    2.8
  37   29    2.8   29.6    2.8
  37   30    2.8   45.7    2.8
  37   31    2.7   45.7    2.7
  37   32    2.8   45.7    2.8
  37   33    3.0   11.0    3.0
  37   34    2.9    2.9    2.9
  37   35    3.0    3.0    3.0
  37   36    3.3   30.6    3.3
  37   37    3.2   37.0    3.2
  37   38    3.2   17.1    3.2
  37   39    3.2   20.3    3.2
  37   40    2.3   19.2    2.3
  37   41    2.2   12.8    2.2
  37   42    2.8    3.0    2.8
  37   43    2.7    2.7    2.7
  37   44    2.9    2.9    2.9
  37   45    3.0    3.0    3.0
  37   46    3.0    6.6    3.0
  37   47    3.0   17.5    3.0
  37   48    3.0    3.0    3.0
  37   49    3.0   30.2    3.0
  37   50    3.0   39.2    3.0
  37   51    3.0   39.2    3.0
  37   52    3.0   39.2    3.0
  37   53    3.1   39.2    3.1
  37   54    3.1    5.4    3.1
  37   55    3.3    3.3    3.3
  37   56    3.4    3.4    3.4
  37   57    3.3    3.3    3.3
  37   58    3.1  133.3    3.1
  37   59    3.1  163.4    3.1
  37   60    3.2  163.4    3.2
  37   61    3.2  133.4    3.2
  37   62    3.2   93.3    3.2
  37   63    2.9   13.0    2.9
  37   64    2.8    2.8    2.8
  37   65    2.8   12.1    2.8
  37   66    2.6   58.4    2.6
  37   67    2.8   95.6    2.8
  37   68    2.8   95.7    2.8
  37   69    2.8    2.8    2.8
  37   70    2.9    2.9    2.9
  37   71    2.3   11.8    2.3
  37   72    1.4   57.9    1.4
  37   73    2.6   21.3    2.6
  37   74    2.5    2.5    2.5
  37   75    3.0   22.8    3.0
  37   76    3.5   82.2    3.5
  37   77    3.7   43.0    3.7
  37   78    3.7   41.6    3.7
  37   79    3.4   54.3    3.4
  37   80    3.1   10.9    3.1
  37   81    3.5   34.4    3.5
  37   82    3.5   34.4    3.5
  37   83    3.5   18.9    3.5
  37   84    3.6    3.6    3.6
  37   85    3.6  125.0    3.6
  37   86    3.7   76.5    3.7
  37   87    3.6    3.6    3.6
  37   88    3.7    3.7    3.7
  37   89    3.8    3.8    3.8
  37   90    3.8    3.8    3.8
  37   91    3.8    3.8    3.8
  37   92    3.9    3.9    3.9
  37   93    4.1    4.1    4.1
  37   94    4.3    4.3    4.3
  37   95    4.5    4.5    4.5
  37   96    4.8    4.8    4.8
  37   97    2.1    2.1    2.1
  37   98    2.2    2.2    2.2
  37   99    4.8    4.8    4.8
  37  100    5.5    5.5    5.5
  38    1    4.0    7.9    4.0
  38    2    3.9   24.4    3.9
  38    3    3.8   11.8    3.8
  38    4    3.8   24.6    3.8
  38    5    3.8   31.7    3.8
  38    6    3.7   23.8    3.7
  38    7    3.6    3.6    3.6
  38    8    3.6    3.6    3.6
  38    9    3.7    3.7    3.7
  38   10    3.6    3.6    3.6
  38   11    3.8    3.8    3.8
  38   12    3.7    3.7    3.7
  38   13    3.6   27.4    3.6
  38   14    3.2   45.1    3.2
  38   15    3.0   15.0    3.0
  38   16    3.0   40.1    3.0
  38   17    3.0   45.4    3.0
  38   18    3.0   45.4    3.0
  38   19    2.9   19.0    2.9
  38   20    3.0    3.4    3.0
  38   21    3.1    3.1    3.1
  38   22    3.2    4.4    3.2
  38   23    3.2    3.2    3.2
  38   24    3.1   20.4    3.1
  38   25    2.9   54.9    2.9
  38   26    2.7   58.3    2.7
  38   27    2.8   58.3    2.8
  38   28    2.8   30.6    2.8
  38   29    2.8   18.9    2.8
  38   30    2.8   32.3    2.8
  38   31    2.7   43.0    2.7
  38   32    2.8   35.0    2.8
  38   33    2.8    2.8    2.8
  38   34    2.8    2.8    2.8
  38   35    3.1    3.1    3.1
  38   36    3.4   78.4    3.4
  38   37    3.3  112.5    3.3
  38   38    3.2  105.7    3.2
  38   39    3.2   79.4    3.2
  38   40    1.7   51.4    1.7
  38   41    0.1    8.0    0.1
  38   42    2.5    2.5    2.5
  38   43    1.0  129.5    1.0
  38   44    1.8   97.8    1.8
  38   45    3.0   98.2    3.0
  38   46    3.0   34.8    3.0
  38   47    2.9   24.1    2.9
  38   48    2.9    2.9    2.9
  38   49    3.0    7.5    3.0
  38   50    2.9   16.5    2.9
  38   51    2.9   25.6    2.9
  38   52    2.9   34.7    2.9
  38   53    3.0   32.4    3.0
  38   54    3.1    3.1    3.1
  38   55    3.2    3.2    3.2
  38   56    3.3    3.3    3.3
  38   57    3.1   23.2    3.1
  38   58    3.2  163.4    3.2
  38   59    3.2  163.4    3.2
  38   60    3.2  163.4    3.2
  38   61    3.2  163.4    3.2
  38   62    3.1  163.4    3.1
  38   63    2.8    2.8    2.8
  38   64    1.3    1.3    1.3
  38   65    2.0   61.6    2.0
  38   66    2.9   71.0    2.9
  38   67    2.8   36.9    2.8
  38   68    2.9    2.9    2.9
  38   69    2.9    2.9    2.9
  38   70    2.8    2.8    2.8
  38   71    2.8    2.8    2.8
  38   72    2.7    2.7    2.7
  38   73    2.5    2.5    2.5
  38   74    2.6    2.6    2.6
  38   75    3.1    3.1    3.1
  38   76    3.6    3.6    3.6
  38   77    3.6   79.5    3.6
  38   78    3.6  104.8    3.6
  38   79    3.2   79.2    3.2
  38   80    3.4   18.9    3.4
  38   81    3.5   34.4    3.5
  38   82    3.5   34.4    3.5
  38   83    3.4   13.1    3.4
  38   84    3.5   40.0    3.5
  38   85    3.6  197.9    3.6
  38   86    3.6  185.7    3.6
  38   87    3.5    3.5    3.5
  38   88    4.0   59.9    4.0
  38   89    3.9   78.5    3.9
  38   90    3.8   10.1    3.8
  38   91    3.9    3.9    3.9
  38   92    4.1    4.1    4.1
  38   93    4.2    4.2    4.2
  38   94    4.4    4.4    4.4
  38   95    4.6    4.6    4.6
  38   96    5.1    5.1    5.1
  38   97    4.5    4.5    4.5
  38   98    4.6    4.6    4.6
  38   99    5.2    5.2    5.2
  38  100    5.2    5.2    5.2
  39    1    4.0    9.2    4.0
  39    2    4.0   18.1    4.0
  39    3    4.0   27.3    4.0
  39    4    3.8    5.9    3.8
  39    5    3.8   17.6    3.8
  39    6    3.7   19.9    3.7
  39    7    3.6    7.5    3.6
  39    8    3.5   27.0    3.5
  39    9    3.6    3.6    3.6
  39   10    3.7    3.7    3.7
  39   11    3.7    3.7    3.7
  39   12    3.7    3.7    3.7
  39   13    3.6    3.6    3.6
  39   14    3.5    3.5    3.5
  39   15    3.4    3.4    3.4
  39   16    3.3   45.4    3.3
  39   17    3.3   45.4    3.3
  39   18    3.2   45.4    3.2
  39   19    3.0   45.4    3.0
  39   20    3.0    8.3    3.0
  39   21    3.2    4.2    3.2
  39   22    3.5    3.5    3.5
  39   23    3.4    3.4    3.4
  39   24    3.2    3.2    3.2
  39   25    3.2   13.5    3.2
  39   26    2.9   48.0    2.9
  39   27    2.7   58.3    2.7
  39   28    2.7   58.3    2.7
  39   29    2.8   37.5    2.8
  39   30    2.8    6.2    2.8
  39   31    2.7    2.7    2.7
  39   32    2.8    2.8    2.8
  39   33    2.9    2.9    2.9
  39   34    2.9    2.9    2.9
  39   35    2.9    2.9    2.9
  39   36    3.2   84.1    3.2
  39   37    3.2   98.8    3.2
  39   38    3.2  112.5    3.2
  39   39    3.1  112.5    3.1
  39   40    2.4   77.7    2.4
  39   41    0.0    0.0    0.0
  39   42    1.9   34.1    1.9
  39   43    2.1  172.3    2.1
  39   44    3.0  172.3    3.0
  39   45    3.1  172.3    3.1
  39   46    3.1  172.3    3.1
  39   47    3.0   66.5    3.0
  39   48    2.8    2.8    2.8
  39   49    2.9    2.9    2.9
  39   50    2.8    2.8    2.8
  39   51    2.8    2.8    2.8
  39   52    2.8    2.8    2.8
  39   53    2.9    5.1    2.9
  39   54    3.0    3.0    3.0
  39   55    3.0    3.0    3.0
  39   56    3.0    3.0    3.0
  39   57    3.0   63.2    3.0
  39   58    3.1  163.4    3.1
  39   59    3.2  163.4    3.2
  39   60    3.2  163.4    3.2
  39   61    3.1  163.4    3.1
  39   62    2.9  113.2    2.9
  39   63    2.9    2.9    2.9
  39   64    2.8   45.3    2.8
  39   65    1.5  113.3    1.5
  39   66    2.1  139.0    2.1
  39   67    2.8  139.0    2.8
  39   68    3.1   87.1    3.1
  39   69    3.1  115.1    3.1
  39   70    2.9   77.7    2.9
  39   71    2.9   30.9    2.9
  39   72    2.7    2.7    2.7
  39   73    2.5    2.5    2.5
  39   74    2.6    2.6    2.6
  39   75    3.3   10.3    3.3
  39   76    3.4   18.4    3.4
  39   77    3.4   73.1    3.4
  39   78    3.5   98.5    3.5
  39   79    2.9   47.6    2.9
  39   80    3.5   19.0    3.5
  39   81    3.5   34.4    3.5
